id,icon,name,rare,type,use_type,gotoPanel,PosType,Effect,Value,timeinfo,des,name_en,des_en,timeinfo_en
72169,m_70003,{克琳德}-{传记}(II),2,1,5,PropCodexPanel_2,0,0,9999,g59,{宝鉴} {收藏品}({可以在交易所互换}),Clyde-Biography(II),Codex Collections(Can be exchanged on Exchange),
72170,m_70003,{尼伯亚}-{传记}(II),2,1,5,PropCodexPanel_2,0,0,9999,g62,{宝鉴} {收藏品}({可以在交易所互换}),Nibea-Biography(II),Codex Collections(Can be exchanged on Exchange),
72171,m_70003,{卡雷特}-{传记}(II),2,1,5,PropCodexPanel_2,0,0,9999,g65,{宝鉴} {收藏品}({可以在交易所互换}),Carrett-Biography(II),Codex Collections(Can be exchanged on Exchange),
72172,m_70003,{西格夫}-{传记}(II),2,1,5,PropCodexPanel_2,0,0,9999,g68,{宝鉴} {收藏品}({可以在交易所互换}),Sigoff-Biography(II),Codex Collections(Can be exchanged on Exchange),
72173,m_70003,{克琳德}-{传记}(II),2,1,5,PropCodexPanel_2,0,0,9999,g71,{宝鉴} {收藏品}({可以在交易所互换}),Clyde-Biography(II),Codex Collections(Can be exchanged on Exchange),
72201,m_70001,{索尔}-{传记}(III),6,1,5,PropCodexPanel_2,0,0,9999,r3,{宝鉴} {收藏品}({可以在交易所互换}),Sol-Biography(III),Codex Collections(Can be exchanged on Exchange),
72202,m_70001,{沙帕}-{传记}(III),5,1,5,PropCodexPanel_2,0,0,9999,o3,{宝鉴} {收藏品}({可以在交易所互换}),Sapa-Biography(III),Codex Collections(Can be exchanged on Exchange),
72203,m_70001,{达拉斯}-{传记}(III),5,1,5,PropCodexPanel_2,0,0,9999,o6,{宝鉴} {收藏品}({可以在交易所互换}),Dalas-Biography(III),Codex Collections(Can be exchanged on Exchange),
72204,m_70001,{霍格}-{传记}(III),5,1,5,PropCodexPanel_2,0,0,9999,o9,{宝鉴} {收藏品}({可以在交易所互换}),Hogg-Biography(III),Codex Collections(Can be exchanged on Exchange),
72205,m_70001,{阿西萨}-{传记}(III),5,1,5,PropCodexPanel_2,0,0,9999,o12,{宝鉴} {收藏品}({可以在交易所互换}),Assisa-Biography(III),Codex Collections(Can be exchanged on Exchange),
72206,m_70001,{奥德尔}-{传记}(III),5,1,5,PropCodexPanel_2,0,0,9999,o15,{宝鉴} {收藏品}({可以在交易所互换}),Oder-Biography(III),Codex Collections(Can be exchanged on Exchange),
72207,m_70001,{莱多纳姆}-{传记}(III),5,1,5,PropCodexPanel_2,0,0,9999,o18,{宝鉴} {收藏品}({可以在交易所互换}),Ledonam-Biography(III),Codex Collections(Can be exchanged on Exchange),
72208,m_70001,{哈雷斯}-{传记}(III),5,1,5,PropCodexPanel_2,0,0,9999,o21,{宝鉴} {收藏品}({可以在交易所互换}),Harless-Biography(III),Codex Collections(Can be exchanged on Exchange),
72209,m_70001,{利弗}-{传记}(III),5,1,5,PropCodexPanel_2,0,0,9999,o24,{宝鉴} {收藏品}({可以在交易所互换}),River-Biography(III),Codex Collections(Can be exchanged on Exchange),
72210,m_70002,{冬尔顿}-{传记}(III),4,1,5,PropCodexPanel_2,0,0,9999,p3,{宝鉴} {收藏品}({可以在交易所互换}),Dalton-Biography(III),Codex Collections(Can be exchanged on Exchange),
72211,m_70002,{昆特}-{传记}(III),4,1,5,PropCodexPanel_2,0,0,9999,p6,{宝鉴} {收藏品}({可以在交易所互换}),Kunt-Biography(III),Codex Collections(Can be exchanged on Exchange),
72212,m_70002,{伦斯特}-{传记}(III),4,1,5,PropCodexPanel_2,0,0,9999,p9,{宝鉴} {收藏品}({可以在交易所互换}),Renster-Biography(III),Codex Collections(Can be exchanged on Exchange),
72213,m_70002,{哥顿}-{传记}(III),4,1,5,PropCodexPanel_2,0,0,9999,p12,{宝鉴} {收藏品}({可以在交易所互换}),Gordon's-Biography(III),Codex Collections(Can be exchanged on Exchange),
72214,m_70002,{冬尔顿}-{传记}(III),4,1,5,PropCodexPanel_2,0,0,9999,p15,{宝鉴} {收藏品}({可以在交易所互换}),Dalton-Biography(III),Codex Collections(Can be exchanged on Exchange),
72215,m_70002,{昆特}-{传记}(III),4,1,5,PropCodexPanel_2,0,0,9999,p18,{宝鉴} {收藏品}({可以在交易所互换}),Kunt-Biography(III),Codex Collections(Can be exchanged on Exchange),
72216,m_70002,{伦斯特}-{传记}(III),4,1,5,PropCodexPanel_2,0,0,9999,p21,{宝鉴} {收藏品}({可以在交易所互换}),Renster-Biography(III),Codex Collections(Can be exchanged on Exchange),
72217,m_70002,{哥顿}-{传记}(III),4,1,5,PropCodexPanel_2,0,0,9999,p24,{宝鉴} {收藏品}({可以在交易所互换}),Gordon's-Biography(III),Codex Collections(Can be exchanged on Exchange),
72218,m_70002,{拉里}-{传记}(III),4,1,5,PropCodexPanel_2,0,0,9999,p27,{宝鉴} {收藏品}({可以在交易所互换}),Larry-Biography(III),Codex Collections(Can be exchanged on Exchange),
72219,m_70002,{格力凯特}-{传记}(III),4,1,5,PropCodexPanel_2,0,0,9999,p30,{宝鉴} {收藏品}({可以在交易所互换}),Glickett-Biography(III),Codex Collections(Can be exchanged on Exchange),
72220,m_70002,{西多利}-{传记}(III),4,1,5,PropCodexPanel_2,0,0,9999,p33,{宝鉴} {收藏品}({可以在交易所互换}),Gunungsitoli-Biography(III),Codex Collections(Can be exchanged on Exchange),
72221,m_70002,{卡萨尔}-{传记}(III),4,1,5,PropCodexPanel_2,0,0,9999,p36,{宝鉴} {收藏品}({可以在交易所互换}),Casar-Biography(III),Codex Collections(Can be exchanged on Exchange),
72222,m_70002,{拉里}-{传记}(III),4,1,5,PropCodexPanel_2,0,0,9999,p39,{宝鉴} {收藏品}({可以在交易所互换}),Larry-Biography(III),Codex Collections(Can be exchanged on Exchange),
72223,m_70002,{格力凯特}-{传记}(III),4,1,5,PropCodexPanel_2,0,0,9999,p42,{宝鉴} {收藏品}({可以在交易所互换}),Glickett-Biography(III),Codex Collections(Can be exchanged on Exchange),
72224,m_70002,{西多利}-{传记}(III),4,1,5,PropCodexPanel_2,0,0,9999,p45,{宝鉴} {收藏品}({可以在交易所互换}),Gunungsitoli-Biography(III),Codex Collections(Can be exchanged on Exchange),
72225,m_70002,{卡萨尔}-{传记}(III),4,1,5,PropCodexPanel_2,0,0,9999,p48,{宝鉴} {收藏品}({可以在交易所互换}),Casar-Biography(III),Codex Collections(Can be exchanged on Exchange),
72226,m_70002,{格沙图}-{传记}(III),3,1,5,PropCodexPanel_2,0,0,9999,b3,{宝鉴} {收藏品}({可以在交易所互换}),Geshatu-Biography(III),Codex Collections(Can be exchanged on Exchange),
72227,m_70002,{华达}-{传记}(III),3,1,5,PropCodexPanel_2,0,0,9999,b6,{宝鉴} {收藏品}({可以在交易所互换}),Huada-Biography(III),Codex Collections(Can be exchanged on Exchange),
72228,m_70002,{雷多曼}-{传记}(III),3,1,5,PropCodexPanel_2,0,0,9999,b9,{宝鉴} {收藏品}({可以在交易所互换}),Redman-Biography(III),Codex Collections(Can be exchanged on Exchange),
72229,m_70002,{鲁拉卡比}-{传记}(III),3,1,5,PropCodexPanel_2,0,0,9999,b12,{宝鉴} {收藏品}({可以在交易所互换}),Rulakabi-Biography(III),Codex Collections(Can be exchanged on Exchange),
72230,m_70002,{格沙图}-{传记}(III),3,1,5,PropCodexPanel_2,0,0,9999,b15,{宝鉴} {收藏品}({可以在交易所互换}),Geshatu-Biography(III),Codex Collections(Can be exchanged on Exchange),
72231,m_70002,{华达}-{传记}(III),3,1,5,PropCodexPanel_2,0,0,9999,b18,{宝鉴} {收藏品}({可以在交易所互换}),Huada-Biography(III),Codex Collections(Can be exchanged on Exchange),
72232,m_70002,{雷多曼}-{传记}(III),3,1,5,PropCodexPanel_2,0,0,9999,b21,{宝鉴} {收藏品}({可以在交易所互换}),Redman-Biography(III),Codex Collections(Can be exchanged on Exchange),
72233,m_70002,{鲁拉卡比}-{传记}(III),3,1,5,PropCodexPanel_2,0,0,9999,b24,{宝鉴} {收藏品}({可以在交易所互换}),Rulakabi-Biography(III),Codex Collections(Can be exchanged on Exchange),
72234,m_70002,{格沙图}-{传记}(III),3,1,5,PropCodexPanel_2,0,0,9999,b27,{宝鉴} {收藏品}({可以在交易所互换}),Geshatu-Biography(III),Codex Collections(Can be exchanged on Exchange),
72235,m_70002,{华达}-{传记}(III),3,1,5,PropCodexPanel_2,0,0,9999,b30,{宝鉴} {收藏品}({可以在交易所互换}),Huada-Biography(III),Codex Collections(Can be exchanged on Exchange),
72236,m_70002,{雷多曼}-{传记}(III),3,1,5,PropCodexPanel_2,0,0,9999,b33,{宝鉴} {收藏品}({可以在交易所互换}),Redman-Biography(III),Codex Collections(Can be exchanged on Exchange),
72237,m_70002,{鲁拉卡比}-{传记}(III),3,1,5,PropCodexPanel_2,0,0,9999,b36,{宝鉴} {收藏品}({可以在交易所互换}),Rulakabi-Biography(III),Codex Collections(Can be exchanged on Exchange),
72238,m_70002,{瑞沙比尔}-{传记}(III),3,1,5,PropCodexPanel_2,0,0,9999,b39,{宝鉴} {收藏品}({可以在交易所互换}),Risabil-Biography(III),Codex Collections(Can be exchanged on Exchange),
72239,m_70002,{马克格拉}-{传记}(III),3,1,5,PropCodexPanel_2,0,0,9999,b42,{宝鉴} {收藏品}({可以在交易所互换}),Makgra-Biography(III),Codex Collections(Can be exchanged on Exchange),
72240,m_70002,{布伦希}-{传记}(III),3,1,5,PropCodexPanel_2,0,0,9999,b45,{宝鉴} {收藏品}({可以在交易所互换}),Brunch-Biography(III),Codex Collections(Can be exchanged on Exchange),
72241,m_70002,{沃尔姆斯}-{传记}(III),3,1,5,PropCodexPanel_2,0,0,9999,b48,{宝鉴} {收藏品}({可以在交易所互换}),Holmes-Biography(III),Codex Collections(Can be exchanged on Exchange),
72242,m_70002,{瑞沙比尔}-{传记}(III),3,1,5,PropCodexPanel_2,0,0,9999,b51,{宝鉴} {收藏品}({可以在交易所互换}),Risabil-Biography(III),Codex Collections(Can be exchanged on Exchange),
72243,m_70002,{马克格拉}-{传记}(III),3,1,5,PropCodexPanel_2,0,0,9999,b54,{宝鉴} {收藏品}({可以在交易所互换}),Makgra-Biography(III),Codex Collections(Can be exchanged on Exchange),
72244,m_70002,{布伦希}-{传记}(III),3,1,5,PropCodexPanel_2,0,0,9999,b57,{宝鉴} {收藏品}({可以在交易所互换}),Brunch-Biography(III),Codex Collections(Can be exchanged on Exchange),
72245,m_70002,{沃尔姆斯}-{传记}(III),3,1,5,PropCodexPanel_2,0,0,9999,b60,{宝鉴} {收藏品}({可以在交易所互换}),Holmes-Biography(III),Codex Collections(Can be exchanged on Exchange),
72246,m_70002,{瑞沙比尔}-{传记}(III),3,1,5,PropCodexPanel_2,0,0,9999,b63,{宝鉴} {收藏品}({可以在交易所互换}),Risabil-Biography(III),Codex Collections(Can be exchanged on Exchange),
72247,m_70002,{马克格拉}-{传记}(III),3,1,5,PropCodexPanel_2,0,0,9999,b66,{宝鉴} {收藏品}({可以在交易所互换}),Makgra-Biography(III),Codex Collections(Can be exchanged on Exchange),
72248,m_70002,{布伦希}-{传记}(III),3,1,5,PropCodexPanel_2,0,0,9999,b69,{宝鉴} {收藏品}({可以在交易所互换}),Brunch-Biography(III),Codex Collections(Can be exchanged on Exchange),
72249,m_70002,{沃尔姆斯}-{传记}(III),3,1,5,PropCodexPanel_2,0,0,9999,b72,{宝鉴} {收藏品}({可以在交易所互换}),Holmes-Biography(III),Codex Collections(Can be exchanged on Exchange),
72250,m_70003,{尼伯亚}-{传记}(III),2,1,5,PropCodexPanel_2,0,0,9999,g3,{宝鉴} {收藏品}({可以在交易所互换}),Nibea-Biography(III),Codex Collections(Can be exchanged on Exchange),
72251,m_70003,{卡雷特}-{传记}(III),2,1,5,PropCodexPanel_2,0,0,9999,g6,{宝鉴} {收藏品}({可以在交易所互换}),Carrett-Biography(III),Codex Collections(Can be exchanged on Exchange),
72252,m_70003,{西格夫}-{传记}(III),2,1,5,PropCodexPanel_2,0,0,9999,g9,{宝鉴} {收藏品}({可以在交易所互换}),Sigoff-Biography(III),Codex Collections(Can be exchanged on Exchange),
72253,m_70003,{克琳德}-{传记}(III),2,1,5,PropCodexPanel_2,0,0,9999,g12,{宝鉴} {收藏品}({可以在交易所互换}),Clyde-Biography(III),Codex Collections(Can be exchanged on Exchange),
72254,m_70003,{尼伯亚}-{传记}(III),2,1,5,PropCodexPanel_2,0,0,9999,g15,{宝鉴} {收藏品}({可以在交易所互换}),Nibea-Biography(III),Codex Collections(Can be exchanged on Exchange),
72255,m_70003,{卡雷特}-{传记}(III),2,1,5,PropCodexPanel_2,0,0,9999,g18,{宝鉴} {收藏品}({可以在交易所互换}),Carrett-Biography(III),Codex Collections(Can be exchanged on Exchange),
72256,m_70003,{西格夫}-{传记}(III),2,1,5,PropCodexPanel_2,0,0,9999,g21,{宝鉴} {收藏品}({可以在交易所互换}),Sigoff-Biography(III),Codex Collections(Can be exchanged on Exchange),
72257,m_70003,{克琳德}-{传记}(III),2,1,5,PropCodexPanel_2,0,0,9999,g24,{宝鉴} {收藏品}({可以在交易所互换}),Clyde-Biography(III),Codex Collections(Can be exchanged on Exchange),
72258,m_70003,{尼伯亚}-{传记}(III),2,1,5,PropCodexPanel_2,0,0,9999,g27,{宝鉴} {收藏品}({可以在交易所互换}),Nibea-Biography(III),Codex Collections(Can be exchanged on Exchange),
72259,m_70003,{卡雷特}-{传记}(III),2,1,5,PropCodexPanel_2,0,0,9999,g30,{宝鉴} {收藏品}({可以在交易所互换}),Carrett-Biography(III),Codex Collections(Can be exchanged on Exchange),
72260,m_70003,{西格夫}-{传记}(III),2,1,5,PropCodexPanel_2,0,0,9999,g33,{宝鉴} {收藏品}({可以在交易所互换}),Sigoff-Biography(III),Codex Collections(Can be exchanged on Exchange),
72261,m_70003,{克琳德}-{传记}(III),2,1,5,PropCodexPanel_2,0,0,9999,g36,{宝鉴} {收藏品}({可以在交易所互换}),Clyde-Biography(III),Codex Collections(Can be exchanged on Exchange),
72262,m_70003,{尼伯亚}-{传记}(III),2,1,5,PropCodexPanel_2,0,0,9999,g39,{宝鉴} {收藏品}({可以在交易所互换}),Nibea-Biography(III),Codex Collections(Can be exchanged on Exchange),
72263,m_70003,{卡雷特}-{传记}(III),2,1,5,PropCodexPanel_2,0,0,9999,g42,{宝鉴} {收藏品}({可以在交易所互换}),Carrett-Biography(III),Codex Collections(Can be exchanged on Exchange),
72264,m_70003,{西格夫}-{传记}(III),2,1,5,PropCodexPanel_2,0,0,9999,g45,{宝鉴} {收藏品}({可以在交易所互换}),Sigoff-Biography(III),Codex Collections(Can be exchanged on Exchange),
72265,m_70003,{克琳德}-{传记}(III),2,1,5,PropCodexPanel_2,0,0,9999,g48,{宝鉴} {收藏品}({可以在交易所互换}),Clyde-Biography(III),Codex Collections(Can be exchanged on Exchange),
72266,m_70003,{尼伯亚}-{传记}(III),2,1,5,PropCodexPanel_2,0,0,9999,g51,{宝鉴} {收藏品}({可以在交易所互换}),Nibea-Biography(III),Codex Collections(Can be exchanged on Exchange),
72267,m_70003,{卡雷特}-{传记}(III),2,1,5,PropCodexPanel_2,0,0,9999,g54,{宝鉴} {收藏品}({可以在交易所互换}),Carrett-Biography(III),Codex Collections(Can be exchanged on Exchange),
72268,m_70003,{西格夫}-{传记}(III),2,1,5,PropCodexPanel_2,0,0,9999,g57,{宝鉴} {收藏品}({可以在交易所互换}),Sigoff-Biography(III),Codex Collections(Can be exchanged on Exchange),
72269,m_70003,{克琳德}-{传记}(III),2,1,5,PropCodexPanel_2,0,0,9999,g60,{宝鉴} {收藏品}({可以在交易所互换}),Clyde-Biography(III),Codex Collections(Can be exchanged on Exchange),
72270,m_70003,{尼伯亚}-{传记}(III),2,1,5,PropCodexPanel_2,0,0,9999,g63,{宝鉴} {收藏品}({可以在交易所互换}),Nibea-Biography(III),Codex Collections(Can be exchanged on Exchange),
72271,m_70003,{卡雷特}-{传记}(III),2,1,5,PropCodexPanel_2,0,0,9999,g66,{宝鉴} {收藏品}({可以在交易所互换}),Carrett-Biography(III),Codex Collections(Can be exchanged on Exchange),
72272,m_70003,{西格夫}-{传记}(III),2,1,5,PropCodexPanel_2,0,0,9999,g69,{宝鉴} {收藏品}({可以在交易所互换}),Sigoff-Biography(III),Codex Collections(Can be exchanged on Exchange),
72273,m_70003,{克琳德}-{传记}(III),2,1,5,PropCodexPanel_2,0,0,9999,g72,{宝鉴} {收藏品}({可以在交易所互换}),Clyde-Biography(III),Codex Collections(Can be exchanged on Exchange),
75001,m_75002,{修炼洞穴}-{历练证书},3,1,5,PropCodexPanel_3,0,0,0,0,{宝鉴} {收藏品}({唯一道具，仅会获得1次}),Training Cave-Trials Credential,"Codex Collections(Unique Prop, can only be obtained once)",
75002,m_75002,{次元之地}-{历练证书},3,1,5,PropCodexPanel_3,0,0,0,0,{宝鉴} {收藏品}({唯一道具，仅会获得1次}),Dimensional Land-Trials Credential,"Codex Collections(Unique Prop, can only be obtained once)",
75003,m_75002,{恶龙巢穴}-{历练证书},4,1,5,PropCodexPanel_3,0,0,0,0,{宝鉴} {收藏品}({唯一道具，仅会获得1次}),Dragon's Lair-Trials Credential,"Codex Collections(Unique Prop, can only be obtained once)",
75004,m_75002,{哥布林遗迹}-{历练证书},3,1,5,PropCodexPanel_3,0,0,0,0,{宝鉴} {收藏品}({唯一道具，仅会获得1次}),Goblin Ruins-Trials Credential,"Codex Collections(Unique Prop, can only be obtained once)",
75005,m_75002,{丛林遗迹}-{历练证书},3,1,5,PropCodexPanel_3,0,0,0,0,{宝鉴} {收藏品}({唯一道具，仅会获得1次}),Jungle Ruins-Trials Credential,"Codex Collections(Unique Prop, can only be obtained once)",
75006,m_75002,{沙漠遗迹}-{历练证书},3,1,5,PropCodexPanel_3,0,0,0,0,{宝鉴} {收藏品}({唯一道具，仅会获得1次}),Desert Ruins-Trials Credential,"Codex Collections(Unique Prop, can only be obtained once)",
75007,m_75002,{冰雪遗迹}-{历练证书},3,1,5,PropCodexPanel_3,0,0,0,0,{宝鉴} {收藏品}({唯一道具，仅会获得1次}),Snow Ruins-Trials Credential,"Codex Collections(Unique Prop, can only be obtained once)",
75008,m_75002,{熔岩遗迹}-{历练证书},3,1,5,PropCodexPanel_3,0,0,0,0,{宝鉴} {收藏品}({唯一道具，仅会获得1次}),Lava Ruins-Trials Credential,"Codex Collections(Unique Prop, can only be obtained once)",
75009,m_75002,{神魔试炼}({光明})-{历练证书}(I),3,1,5,PropCodexPanel_3,0,0,0,I,{宝鉴} {收藏品}({唯一道具，仅会获得1次}),Divine Demon Trial(Light)-Trials Credential(I),"Codex Collections(Unique Prop, can only be obtained once)",
75010,m_75002,{神魔试炼}({光明})-{历练证书}(II),4,1,5,PropCodexPanel_3,0,0,0,II,{宝鉴} {收藏品}({唯一道具，仅会获得1次}),Divine Demon Trial(Light)-Trials Credential(II),"Codex Collections(Unique Prop, can only be obtained once)",
75011,m_75001,{神魔试炼}({光明})-{历练证书}(III),5,1,5,PropCodexPanel_3,0,0,0,III,{宝鉴} {收藏品}({唯一道具，仅会获得1次}),Divine Demon Trial(Light)-Trials Credential(III),"Codex Collections(Unique Prop, can only be obtained once)",
75012,m_75002,{神魔试炼}({黑暗})-{历练证书}(I),3,1,5,PropCodexPanel_3,0,0,0,I,{宝鉴} {收藏品}({唯一道具，仅会获得1次}),Divine Demon Trial(Dark)-Trials Credential(I),"Codex Collections(Unique Prop, can only be obtained once)",
75013,m_75002,{神魔试炼}({黑暗})-{历练证书}(II),4,1,5,PropCodexPanel_3,0,0,0,II,{宝鉴} {收藏品}({唯一道具，仅会获得1次}),Divine Demon Trial(Dark)-Trials Credential(II),"Codex Collections(Unique Prop, can only be obtained once)",
75014,m_75001,{神魔试炼}({黑暗})-{历练证书}(III),5,1,5,PropCodexPanel_3,0,0,0,III,{宝鉴} {收藏品}({唯一道具，仅会获得1次}),Divine Demon Trial(Dark)-Trials Credential(III),"Codex Collections(Unique Prop, can only be obtained once)",
75015,m_75002,{深渊}-{历练证书}(I),3,1,5,PropCodexPanel_3,0,0,0,I,{宝鉴} {收藏品}({唯一道具，仅会获得1次}),Abyss-Trials Credential(I),"Codex Collections(Unique Prop, can only be obtained once)",
75016,m_75002,{深渊}-{历练证书}(II),3,1,5,PropCodexPanel_3,0,0,0,II,{宝鉴} {收藏品}({唯一道具，仅会获得1次}),Abyss-Trials Credential(II),"Codex Collections(Unique Prop, can only be obtained once)",
75017,m_75002,{深渊}-{历练证书}(III),3,1,5,PropCodexPanel_3,0,0,0,III,{宝鉴} {收藏品}({唯一道具，仅会获得1次}),Abyss-Trials Credential(III),"Codex Collections(Unique Prop, can only be obtained once)",
75018,m_75002,{深渊}-{历练证书}(IV),4,1,5,PropCodexPanel_3,0,0,0,IV,{宝鉴} {收藏品}({唯一道具，仅会获得1次}),Abyss-Trials Credential(IV),"Codex Collections(Unique Prop, can only be obtained once)",
75019,m_75002,{深渊}-{历练证书}(V),4,1,5,PropCodexPanel_3,0,0,0,V,{宝鉴} {收藏品}({唯一道具，仅会获得1次}),Abyss-Trials Credential(V),"Codex Collections(Unique Prop, can only be obtained once)",
75020,m_75002,{深渊}-{历练证书}(VI),4,1,5,PropCodexPanel_3,0,0,0,VI,{宝鉴} {收藏品}({唯一道具，仅会获得1次}),Abyss-Trials Credential(VI),"Codex Collections(Unique Prop, can only be obtained once)",
75021,m_75001,{深渊}-{历练证书}(VII),5,1,5,PropCodexPanel_3,0,0,0,VII,{宝鉴} {收藏品}({唯一道具，仅会获得1次}),Abyss-Trials Credential(VII),"Codex Collections(Unique Prop, can only be obtained once)",
75022,m_75001,{深渊}-{历练证书}(VIII),5,1,5,PropCodexPanel_3,0,0,0,VIII,{宝鉴} {收藏品}({唯一道具，仅会获得1次}),Abyss-Trials Credential(VIII),"Codex Collections(Unique Prop, can only be obtained once)",
75023,m_75001,{深渊}-{历练证书}(IX),5,1,5,PropCodexPanel_3,0,0,0,IX,{宝鉴} {收藏品}({唯一道具，仅会获得1次}),Abyss-Trials Credential(IX),"Codex Collections(Unique Prop, can only be obtained once)",
75024,m_75001,{深渊}-{历练证书}(X),6,1,5,PropCodexPanel_3,0,0,0,X,{宝鉴} {收藏品}({唯一道具，仅会获得1次}),Abyss-Trials Credential(X),"Codex Collections(Unique Prop, can only be obtained once)",
75030,m_75002,{野蛮人营地}-{历练证书},4,1,5,PropCodexPanel_3,0,0,0,0,{宝鉴} {收藏品}({唯一道具，仅会获得1次}),Barbarian Camp-Trials Credential,"Codex Collections(Unique Prop, can only be obtained once)",
75031,m_75002,{知识问答}-{历练证书},4,1,5,PropCodexPanel_3,0,0,0,0,{宝鉴} {收藏品}({唯一道具，仅会获得1次}),Knowledge Quiz-Trials Credential,"Codex Collections(Unique Prop, can only be obtained once)",
75049,m_75002,{铁甲将军}-{历练证书},3,1,5,PropCodexPanel_3,0,0,0,0,{宝鉴} {收藏品}({唯一道具，仅会获得1次}),Crocodile-Trials Credential,"Codex Collections(Unique Prop, can only be obtained once)",
75050,m_75002,{摩因}-{历练证书},3,1,5,PropCodexPanel_3,0,0,0,0,{宝鉴} {收藏品}({唯一道具，仅会获得1次}),Moin-Trials Credential,"Codex Collections(Unique Prop, can only be obtained once)",
75051,m_75002,{库里雷蒙}-{历练证书},3,1,5,PropCodexPanel_3,0,0,0,0,{宝鉴} {收藏品}({唯一道具，仅会获得1次}),Currymont-Trials Credential,"Codex Collections(Unique Prop, can only be obtained once)",
75052,m_75002,{赤达鲁}-{历练证书},4,1,5,PropCodexPanel_3,0,0,0,0,{宝鉴} {收藏品}({唯一道具，仅会获得1次}),Chidaru-Trials Credential,"Codex Collections(Unique Prop, can only be obtained once)",
75053,m_75002,{莫里卡特}-{历练证书},4,1,5,PropCodexPanel_3,0,0,0,0,{宝鉴} {收藏品}({唯一道具，仅会获得1次}),Moricart-Trials Credential,"Codex Collections(Unique Prop, can only be obtained once)",
75054,m_75002,{杜丽莎}-{历练证书},4,1,5,PropCodexPanel_3,0,0,0,0,{宝鉴} {收藏品}({唯一道具，仅会获得1次}),Teresa-Trials Credential,"Codex Collections(Unique Prop, can only be obtained once)",
75055,m_75001,{克拉肯}-{历练证书},5,1,5,PropCodexPanel_3,0,0,0,0,{宝鉴} {收藏品}({唯一道具，仅会获得1次}),Kraken-Trials Credential,"Codex Collections(Unique Prop, can only be obtained once)",
75056,m_75001,{贝塞德}-{历练证书},5,1,5,PropCodexPanel_3,0,0,0,0,{宝鉴} {收藏品}({唯一道具，仅会获得1次}),Bayside-Trials Credential,"Codex Collections(Unique Prop, can only be obtained once)",
75057,m_75001,{卡塔}-{历练证书},6,1,5,PropCodexPanel_3,0,0,0,0,{宝鉴} {收藏品}({唯一道具，仅会获得1次}),Carta-Trials Credential,"Codex Collections(Unique Prop, can only be obtained once)",
75067,m_75002,{竞技场}-{历练证书}(I),3,1,5,PropCodexPanel_3,0,0,0,I,{宝鉴} {收藏品}({有效期}：7 {天}),Arena-Trials Credential(I),Codex Collections(Validity Period：7 Day),
75068,m_75002,{竞技场}-{历练证书}(II),4,1,5,PropCodexPanel_3,0,0,0,II,{宝鉴} {收藏品}({有效期}：7 {天}),Arena-Trials Credential(II),Codex Collections(Validity Period：7 Day),
75069,m_75001,{竞技场}-{历练证书}(III),5,1,5,PropCodexPanel_3,0,0,0,III,{宝鉴} {收藏品}({有效期}：7 {天}),Arena-Trials Credential(III),Codex Collections(Validity Period：7 Day),
75070,m_75002,{天梯赛}-{历练证书}(I),3,1,5,PropCodexPanel_3,0,0,0,I,{宝鉴} {收藏品}({有效期}：7 {天}),Ladder Tournament-Trials Credential(I),Codex Collections(Validity Period：7 Day),
75071,m_75002,{天梯赛}-{历练证书}(II),4,1,5,PropCodexPanel_3,0,0,0,II,{宝鉴} {收藏品}({有效期}：7 {天}),Ladder Tournament-Trials Credential(II),Codex Collections(Validity Period：7 Day),
75072,m_75001,{天梯赛}-{历练证书}(III),5,1,5,PropCodexPanel_3,0,0,0,III,{宝鉴} {收藏品}({有效期}：7 {天}),Ladder Tournament-Trials Credential(III),Codex Collections(Validity Period：7 Day),
75073,m_75002,{荣耀竞技场}-{历练证书}(I),3,1,5,PropCodexPanel_3,0,0,0,I,{宝鉴} {收藏品}({有效期}：7 {天}),Glory Arena-Trials Credential(I),Codex Collections(Validity Period：7 Day),
75074,m_75002,{荣耀竞技场}-{历练证书}(II),4,1,5,PropCodexPanel_3,0,0,0,II,{宝鉴} {收藏品}({有效期}：7 {天}),Glory Arena-Trials Credential(II),Codex Collections(Validity Period：7 Day),
75075,m_75001,{荣耀竞技场}-{历练证书}(III),5,1,5,PropCodexPanel_3,0,0,0,III,{宝鉴} {收藏品}({有效期}：7 {天}),Glory Arena-Trials Credential(III),Codex Collections(Validity Period：7 Day),
75076,m_75002,{比武大会}(I)-{历练证书}(I),4,1,5,PropCodexPanel_3,0,0,0,I,{宝鉴} {收藏品}({有效期}：15 {天}),Tournament(I)-Trials Credential(I),Codex Collections(Validity Period：15 Day),
75077,m_75001,{比武大会}(I)-{历练证书}(II),5,1,5,PropCodexPanel_3,0,0,0,II,{宝鉴} {收藏品}({有效期}：15 {天}),Tournament(I)-Trials Credential(II),Codex Collections(Validity Period：15 Day),
75078,m_75001,{比武大会}(I)-{历练证书}(III),6,1,5,PropCodexPanel_3,0,0,0,III,{宝鉴} {收藏品}({有效期}：15 {天}),Tournament(I)-Trials Credential(III),Codex Collections(Validity Period：15 Day),
75079,m_75002,{比武大会}(II)-{历练证书}(I),4,1,5,PropCodexPanel_3,0,0,0,I,{宝鉴} {收藏品}({有效期}：15 {天}),Tournament(II)-Trials Credential(I),Codex Collections(Validity Period：15 Day),
