CityId,CityLv,Name,FirstAward,PassAward,Con,FightTime,AiInfo,Name_en,Con_en
50,1,{海鲨军团的要塞}({小型}),1211_10,1006_2+1101_1+1051_100+1055_100+2100_100+8_8000,{通关} {大世界} {中型城镇},90,"84127,84129,84131,84133,84126,84128,84130,84132,84134,84136,84138,84140,84142,84144,84146,84148,84135,84137,84139,84141,84143,84145,84147,84149,84149,84147,84145,84143,84141,84139,84137,84135,84134,84136,84138,84140,84142,84144,84146,84148,84134,84135,84136,84137,84138,84139,84140,84141,84142,84143,84144,84145,84146,84147,84148,84149,84126,84127,84128,84129,84130,84131,84132,84133,84149,84148,84147,84146,84145,84144,84143,84142,84141,84140,84139,84138,84137,84136,84135,84134,84129,84130,84131,84132,84133,84126,84127,84128,84141,84142,84140,84143,84139,84144,84138,84145,84137,84146,84136,84135,84147,84134,84148,84149,84134,84135,84136,84137,84138,84139,84140,84141,84142,84143,84144,84145,84146,84147,84148,84149,84134,84135,84136,84137,84138,84139,84140,84141,84142,84143,84144,84145,84146,84147,84148,84149,84126,84127,84128,84129,84130,84131,84132,84133,84149,84148,84147,84146,84145,84144,84143,84142,84141,84140,84139,84138,84137,84136,84135,84134,84133,84132,84131,84130,84129,84128,84127,84126,84149,84148,84147,84146,84145,84144,84143,84142,84141,84140,84139,84138,84137,84136,84135,84134,84143,84144,84142,84145,84141,84146,84140,84147,84139,84148,84138,84149,84137,84136,84135,84134,84134,84135,84136,84137,84138,84139,84140,84141,84142,84143,84144,84145,84146,84147,84148,84149,84126,84127,84128,84129,84130,84131,84132,84133,84150_60_2.5_2.5",Shark Legion Fortress(S),Clearance Great World Medium Town
51,2,{海鲨军团的要塞}({中型}),1211_20,1006_3+1101_1+1051_150+1055_150+2100_150+8_12000,{通关}：{海鲨军团的要塞}({小型}),90,"84151,84152,84153,84154,84155,84156,84157,84158,84159,84160,84161,84162,84163,84164,84165,84166,84167,84168,84169,84170,84171,84172,84173,84174,84159,84160,84161,84162,84163,84164,84165,84166,84167,84168,84169,84170,84171,84172,84173,84174,84159,84160,84161,84162,84163,84164,84165,84166,84167,84168,84169,84170,84171,84172,84173,84174,84151,84152,84153,84154,84155,84156,84157,84158,84159,84160,84161,84162,84163,84164,84165,84166,84167,84168,84169,84170,84171,84172,84173,84174,84153,84157,84156,84158,84151,84152,84155,84154,84174,84159,84173,84160,84172,84161,84171,84162,84170,84163,84169,84164,84168,84165,84167,84166,84174,84159,84173,84160,84172,84161,84171,84162,84170,84163,84169,84164,84168,84165,84167,84166,84174,84159,84173,84160,84172,84161,84171,84162,84170,84163,84169,84164,84168,84165,84167,84166,84153,84157,84156,84158,84151,84152,84155,84154,84174,84159,84173,84160,84172,84161,84171,84162,84170,84163,84169,84164,84168,84165,84167,84166,84151,84152,84153,84154,84155,84156,84157,84158,84159,84160,84161,84162,84163,84164,84165,84166,84167,84168,84169,84170,84171,84172,84173,84174,84159,84160,84161,84162,84163,84164,84165,84166,84167,84168,84169,84170,84171,84172,84173,84174,84159,84160,84161,84162,84163,84164,84165,84166,84167,84168,84169,84170,84171,84172,84173,84174,84151,84152,84153,84154,84155,84156,84157,84158,84175_65_2.9_2.9",Shark Legion Fortress(M),Clearance：Shark Legion Fortress(S)
52,2,{海鲨军团的要塞}({中型}),1211_20,1006_3+1101_1+1051_150+1055_150+2100_150+8_12000,{通关}：{海鲨军团的要塞}({小型}),90,"84158,84157,84156,84155,84154,84153,84152,84151,84174,84173,84172,84171,84170,84169,84168,84167,84166,84165,84164,84163,84162,84161,84160,84159,84168,84169,84167,84170,84166,84171,84165,84172,84164,84173,84163,84174,84162,84161,84160,84159,84159,84160,84161,84162,84163,84164,84165,84166,84167,84168,84169,84170,84171,84172,84173,84174,84151,84152,84153,84154,84155,84156,84157,84158,84174,84173,84172,84171,84170,84169,84168,84167,84166,84165,84164,84163,84162,84161,84160,84159,84151,84152,84153,84154,84155,84156,84157,84158,84159,84160,84161,84162,84163,84164,84165,84166,84167,84168,84169,84170,84171,84172,84173,84174,84159,84160,84161,84162,84163,84164,84165,84166,84167,84168,84169,84170,84171,84172,84173,84174,84159,84160,84161,84162,84163,84164,84165,84166,84167,84168,84169,84170,84171,84172,84173,84174,84151,84152,84153,84154,84155,84156,84157,84158,84159,84160,84161,84162,84163,84164,84165,84166,84167,84168,84169,84170,84171,84172,84173,84174,84158,84157,84156,84155,84154,84153,84152,84151,84174,84173,84172,84171,84170,84169,84168,84167,84166,84165,84164,84163,84162,84161,84160,84159,84168,84169,84167,84170,84166,84171,84165,84172,84164,84173,84163,84174,84162,84161,84160,84159,84159,84160,84161,84162,84163,84164,84165,84166,84167,84168,84169,84170,84171,84172,84173,84174,84151,84152,84153,84154,84155,84156,84157,84158,84175_65_2.9_2.9",Shark Legion Fortress(M),Clearance：Shark Legion Fortress(S)
53,2,{海鲨军团的要塞}({中型}),1211_20,1006_3+1101_1+1051_150+1055_150+2100_150+8_12000,{通关}：{海鲨军团的要塞}({小型}),90,"84153,84157,84156,84158,84151,84152,84155,84154,84174,84159,84173,84160,84172,84161,84171,84162,84170,84163,84169,84164,84168,84165,84167,84166,84174,84159,84173,84160,84172,84161,84171,84162,84170,84163,84169,84164,84168,84165,84167,84166,84174,84159,84173,84160,84172,84161,84171,84162,84170,84163,84169,84164,84168,84165,84167,84166,84153,84157,84156,84158,84151,84152,84155,84154,84174,84159,84173,84160,84172,84161,84171,84162,84170,84163,84169,84164,84168,84165,84167,84166,84151,84152,84153,84154,84155,84156,84157,84158,84159,84160,84161,84162,84163,84164,84165,84166,84167,84168,84169,84170,84171,84172,84173,84174,84159,84160,84161,84162,84163,84164,84165,84166,84167,84168,84169,84170,84171,84172,84173,84174,84159,84160,84161,84162,84163,84164,84165,84166,84167,84168,84169,84170,84171,84172,84173,84174,84151,84152,84153,84154,84155,84156,84157,84158,84159,84160,84161,84162,84163,84164,84165,84166,84167,84168,84169,84170,84171,84172,84173,84174,84151,84152,84153,84154,84155,84156,84157,84158,84159,84160,84161,84162,84163,84164,84165,84166,84167,84168,84169,84170,84171,84172,84173,84174,84159,84160,84161,84162,84163,84164,84165,84166,84167,84168,84169,84170,84171,84172,84173,84174,84159,84160,84161,84162,84163,84164,84165,84166,84167,84168,84169,84170,84171,84172,84173,84174,84151,84152,84153,84154,84155,84156,84157,84158,84175_65_2.9_2.9",Shark Legion Fortress(M),Clearance：Shark Legion Fortress(S)
54,2,{海鲨军团的要塞}({中型}),1211_20,1006_3+1101_1+1051_150+1055_150+2100_150+8_12000,{通关}：{海鲨军团的要塞}({小型}),90,"84154,84155,84156,84157,84158,84151,84152,84153,84166,84167,84165,84168,84164,84169,84163,84170,84162,84171,84161,84160,84172,84159,84173,84174,84159,84160,84161,84162,84163,84164,84165,84166,84167,84168,84169,84170,84171,84172,84173,84174,84159,84160,84161,84162,84163,84164,84165,84166,84167,84168,84169,84170,84171,84172,84173,84174,84151,84152,84153,84154,84155,84156,84157,84158,84174,84173,84172,84171,84170,84169,84168,84167,84166,84165,84164,84163,84162,84161,84160,84159,84153,84157,84156,84158,84151,84152,84155,84154,84174,84159,84173,84160,84172,84161,84171,84162,84170,84163,84169,84164,84168,84165,84167,84166,84174,84159,84173,84160,84172,84161,84171,84162,84170,84163,84169,84164,84168,84165,84167,84166,84174,84159,84173,84160,84172,84161,84171,84162,84170,84163,84169,84164,84168,84165,84167,84166,84153,84157,84156,84158,84151,84152,84155,84154,84174,84159,84173,84160,84172,84161,84171,84162,84170,84163,84169,84164,84168,84165,84167,84166,84151,84152,84153,84154,84155,84156,84157,84158,84159,84160,84161,84162,84163,84164,84165,84166,84167,84168,84169,84170,84171,84172,84173,84174,84159,84160,84161,84162,84163,84164,84165,84166,84167,84168,84169,84170,84171,84172,84173,84174,84159,84160,84161,84162,84163,84164,84165,84166,84167,84168,84169,84170,84171,84172,84173,84174,84151,84152,84153,84154,84155,84156,84157,84158,84175_65_2.9_2.9",Shark Legion Fortress(M),Clearance：Shark Legion Fortress(S)
55,3,{海鲨军团的要塞}({大型}),1211_30,1007_2+1101_2+1051_200+1055_200+2100_200+8_16000,{通关}：{海鲨军团的要塞}({中型}),90,"84176,84177,84178,84179,84180,84181,84182,84183,84184,84185,84186,84187,84188,84189,84190,84191,84192,84193,84194,84195,84196,84197,84198,84199,84184,84185,84186,84187,84188,84189,84190,84191,84192,84193,84194,84195,84196,84197,84198,84199,84184,84185,84186,84187,84188,84189,84190,84191,84192,84193,84194,84195,84196,84197,84198,84199,84176,84177,84178,84179,84180,84181,84182,84183,84184,84185,84186,84187,84188,84189,84190,84191,84192,84193,84194,84195,84196,84197,84198,84199,84178,84182,84181,84183,84176,84177,84180,84179,84199,84184,84198,84185,84197,84186,84196,84187,84195,84188,84194,84189,84193,84190,84192,84191,84199,84184,84198,84185,84197,84186,84196,84187,84195,84188,84194,84189,84193,84190,84192,84191,84199,84184,84198,84185,84197,84186,84196,84187,84195,84188,84194,84189,84193,84190,84192,84191,84178,84182,84181,84183,84176,84177,84180,84179,84199,84184,84198,84185,84197,84186,84196,84187,84195,84188,84194,84189,84193,84190,84192,84191,84176,84177,84178,84179,84180,84181,84182,84183,84184,84185,84186,84187,84188,84189,84190,84191,84192,84193,84194,84195,84196,84197,84198,84199,84184,84185,84186,84187,84188,84189,84190,84191,84192,84193,84194,84195,84196,84197,84198,84199,84184,84185,84186,84187,84188,84189,84190,84191,84192,84193,84194,84195,84196,84197,84198,84199,84176,84177,84178,84179,84180,84181,84182,84183,84200_70_3.3_3.3",Shark Legion Fortress(L),Clearance：Shark Legion Fortress(M)
56,3,{海鲨军团的要塞}({大型}),1211_30,1007_2+1101_2+1051_200+1055_200+2100_200+8_16000,{通关}：{海鲨军团的要塞}({中型}),90,"84183,84182,84181,84180,84179,84178,84177,84176,84199,84198,84197,84196,84195,84194,84193,84192,84191,84190,84189,84188,84187,84186,84185,84184,84193,84194,84192,84195,84191,84196,84190,84197,84189,84198,84188,84199,84187,84186,84185,84184,84184,84185,84186,84187,84188,84189,84190,84191,84192,84193,84194,84195,84196,84197,84198,84199,84176,84177,84178,84179,84180,84181,84182,84183,84199,84198,84197,84196,84195,84194,84193,84192,84191,84190,84189,84188,84187,84186,84185,84184,84176,84177,84178,84179,84180,84181,84182,84183,84184,84185,84186,84187,84188,84189,84190,84191,84192,84193,84194,84195,84196,84197,84198,84199,84184,84185,84186,84187,84188,84189,84190,84191,84192,84193,84194,84195,84196,84197,84198,84199,84184,84185,84186,84187,84188,84189,84190,84191,84192,84193,84194,84195,84196,84197,84198,84199,84176,84177,84178,84179,84180,84181,84182,84183,84184,84185,84186,84187,84188,84189,84190,84191,84192,84193,84194,84195,84196,84197,84198,84199,84183,84182,84181,84180,84179,84178,84177,84176,84199,84198,84197,84196,84195,84194,84193,84192,84191,84190,84189,84188,84187,84186,84185,84184,84193,84194,84192,84195,84191,84196,84190,84197,84189,84198,84188,84199,84187,84186,84185,84184,84184,84185,84186,84187,84188,84189,84190,84191,84192,84193,84194,84195,84196,84197,84198,84199,84176,84177,84178,84179,84180,84181,84182,84183,84200_70_3.3_3.3",Shark Legion Fortress(L),Clearance：Shark Legion Fortress(M)
57,3,{海鲨军团的要塞}({大型}),1211_30,1007_2+1101_2+1051_200+1055_200+2100_200+8_16000,{通关}：{海鲨军团的要塞}({中型}),90,"84178,84182,84181,84183,84176,84177,84180,84179,84199,84184,84198,84185,84197,84186,84196,84187,84195,84188,84194,84189,84193,84190,84192,84191,84199,84184,84198,84185,84197,84186,84196,84187,84195,84188,84194,84189,84193,84190,84192,84191,84199,84184,84198,84185,84197,84186,84196,84187,84195,84188,84194,84189,84193,84190,84192,84191,84178,84182,84181,84183,84176,84177,84180,84179,84199,84184,84198,84185,84197,84186,84196,84187,84195,84188,84194,84189,84193,84190,84192,84191,84176,84177,84178,84179,84180,84181,84182,84183,84184,84185,84186,84187,84188,84189,84190,84191,84192,84193,84194,84195,84196,84197,84198,84199,84184,84185,84186,84187,84188,84189,84190,84191,84192,84193,84194,84195,84196,84197,84198,84199,84184,84185,84186,84187,84188,84189,84190,84191,84192,84193,84194,84195,84196,84197,84198,84199,84176,84177,84178,84179,84180,84181,84182,84183,84184,84185,84186,84187,84188,84189,84190,84191,84192,84193,84194,84195,84196,84197,84198,84199,84176,84177,84178,84179,84180,84181,84182,84183,84184,84185,84186,84187,84188,84189,84190,84191,84192,84193,84194,84195,84196,84197,84198,84199,84184,84185,84186,84187,84188,84189,84190,84191,84192,84193,84194,84195,84196,84197,84198,84199,84184,84185,84186,84187,84188,84189,84190,84191,84192,84193,84194,84195,84196,84197,84198,84199,84176,84177,84178,84179,84180,84181,84182,84183,84200_70_3.3_3.3",Shark Legion Fortress(L),Clearance：Shark Legion Fortress(M)
58,4,{海鲨军团的要塞}({巨型}),1211_50,1007_3+1101_2+1051_250+1055_250+2100_250+8_20000,{通关}：{海鲨军团的要塞}({大型}),90,"84203,84207,84206,84208,84201,84202,84205,84204,84224,84209,84223,84210,84222,84211,84221,84212,84220,84213,84219,84214,84218,84215,84217,84216,84224,84209,84223,84210,84222,84211,84221,84212,84220,84213,84219,84214,84218,84215,84217,84216,84224,84209,84223,84210,84222,84211,84221,84212,84220,84213,84219,84214,84218,84215,84217,84216,84203,84207,84206,84208,84201,84202,84205,84204,84224,84209,84223,84210,84222,84211,84221,84212,84220,84213,84219,84214,84218,84215,84217,84216,84201,84202,84203,84204,84205,84206,84207,84208,84209,84210,84211,84212,84213,84214,84215,84216,84217,84218,84219,84220,84221,84222,84223,84224,84209,84210,84211,84212,84213,84214,84215,84216,84217,84218,84219,84220,84221,84222,84223,84224,84209,84210,84211,84212,84213,84214,84215,84216,84217,84218,84219,84220,84221,84222,84223,84224,84201,84202,84203,84204,84205,84206,84207,84208,84209,84210,84211,84212,84213,84214,84215,84216,84217,84218,84219,84220,84221,84222,84223,84224,84201,84202,84203,84204,84205,84206,84207,84208,84209,84210,84211,84212,84213,84214,84215,84216,84217,84218,84219,84220,84221,84222,84223,84224,84209,84210,84211,84212,84213,84214,84215,84216,84217,84218,84219,84220,84221,84222,84223,84224,84209,84210,84211,84212,84213,84214,84215,84216,84217,84218,84219,84220,84221,84222,84223,84224,84201,84202,84203,84204,84205,84206,84207,84208,84225_75_3.7_3.7",Shark Legion Fortress(Giant),Clearance：Shark Legion Fortress(L)
59,4,{海鲨军团的要塞}({巨型}),1211_50,1007_3+1101_2+1051_250+1055_250+2100_250+8_20000,{通关}：{海鲨军团的要塞}({大型}),90,"84204,84205,84206,84207,84208,84201,84202,84203,84216,84217,84215,84218,84214,84219,84213,84220,84212,84221,84211,84210,84222,84209,84223,84224,84209,84210,84211,84212,84213,84214,84215,84216,84217,84218,84219,84220,84221,84222,84223,84224,84209,84210,84211,84212,84213,84214,84215,84216,84217,84218,84219,84220,84221,84222,84223,84224,84201,84202,84203,84204,84205,84206,84207,84208,84224,84223,84222,84221,84220,84219,84218,84217,84216,84215,84214,84213,84212,84211,84210,84209,84203,84207,84206,84208,84201,84202,84205,84204,84224,84209,84223,84210,84222,84211,84221,84212,84220,84213,84219,84214,84218,84215,84217,84216,84224,84209,84223,84210,84222,84211,84221,84212,84220,84213,84219,84214,84218,84215,84217,84216,84224,84209,84223,84210,84222,84211,84221,84212,84220,84213,84219,84214,84218,84215,84217,84216,84203,84207,84206,84208,84201,84202,84205,84204,84224,84209,84223,84210,84222,84211,84221,84212,84220,84213,84219,84214,84218,84215,84217,84216,84201,84202,84203,84204,84205,84206,84207,84208,84209,84210,84211,84212,84213,84214,84215,84216,84217,84218,84219,84220,84221,84222,84223,84224,84209,84210,84211,84212,84213,84214,84215,84216,84217,84218,84219,84220,84221,84222,84223,84224,84209,84210,84211,84212,84213,84214,84215,84216,84217,84218,84219,84220,84221,84222,84223,84224,84201,84202,84203,84204,84205,84206,84207,84208,84225_75_3.7_3.7",Shark Legion Fortress(Giant),Clearance：Shark Legion Fortress(L)
60,5,{海鲨军团的总队},1211_80,1007_3+1101_3+1051_300+1055_300+2100_300+8_24000,{通关}：{海鲨军团的要塞}({巨型}),90,"84228,84232,84231,84233,84226,84227,84230,84229,84249,84234,84248,84235,84247,84236,84246,84237,84245,84238,84244,84239,84243,84240,84242,84241,84249,84234,84248,84235,84247,84236,84246,84237,84245,84238,84244,84239,84243,84240,84242,84241,84249,84234,84248,84235,84247,84236,84246,84237,84245,84238,84244,84239,84243,84240,84242,84241,84228,84232,84231,84233,84226,84227,84230,84229,84249,84234,84248,84235,84247,84236,84246,84237,84245,84238,84244,84239,84243,84240,84242,84241,84226,84227,84228,84229,84230,84231,84232,84233,84234,84235,84236,84237,84238,84239,84240,84241,84242,84243,84244,84245,84246,84247,84248,84249,84234,84235,84236,84237,84238,84239,84240,84241,84242,84243,84244,84245,84246,84247,84248,84249,84234,84235,84236,84237,84238,84239,84240,84241,84242,84243,84244,84245,84246,84247,84248,84249,84226,84227,84228,84229,84230,84231,84232,84233,84234,84235,84236,84237,84238,84239,84240,84241,84242,84243,84244,84245,84246,84247,84248,84249,84226,84227,84228,84229,84230,84231,84232,84233,84234,84235,84236,84237,84238,84239,84240,84241,84242,84243,84244,84245,84246,84247,84248,84249,84234,84235,84236,84237,84238,84239,84240,84241,84242,84243,84244,84245,84246,84247,84248,84249,84234,84235,84236,84237,84238,84239,84240,84241,84242,84243,84244,84245,84246,84247,84248,84249,84226,84227,84228,84229,84230,84231,84232,84233,84250_80_4.1_4.1",Shark Legion HQ,Clearance：Shark Legion Fortress(Giant)
61,1,{空域守卫的要塞}({小型}),1211_10,1006_2+1101_1+1051_100+1055_100+2100_100+8_8000,{通关} {大世界} {中型城镇},90,"84251,84252,84253,84254,84255,84256,84257,84258,84259,84260,84261,84262,84263,84264,84265,84266,84267,84268,84269,84270,84271,84272,84273,84274,84259,84260,84261,84262,84263,84264,84265,84266,84267,84268,84269,84270,84271,84272,84273,84274,84259,84260,84261,84262,84263,84264,84265,84266,84267,84268,84269,84270,84271,84272,84273,84274,84251,84252,84253,84254,84255,84256,84257,84258,84259,84260,84261,84262,84263,84264,84265,84266,84267,84268,84269,84270,84271,84272,84273,84274,84253,84257,84256,84258,84251,84252,84255,84254,84274,84259,84273,84260,84272,84261,84271,84262,84270,84263,84269,84264,84268,84265,84267,84266,84274,84259,84273,84260,84272,84261,84271,84262,84270,84263,84269,84264,84268,84265,84267,84266,84274,84259,84273,84260,84272,84261,84271,84262,84270,84263,84269,84264,84268,84265,84267,84266,84253,84257,84256,84258,84251,84252,84255,84254,84274,84259,84273,84260,84272,84261,84271,84262,84270,84263,84269,84264,84268,84265,84267,84266,84251,84252,84253,84254,84255,84256,84257,84258,84259,84260,84261,84262,84263,84264,84265,84266,84267,84268,84269,84270,84271,84272,84273,84274,84259,84260,84261,84262,84263,84264,84265,84266,84267,84268,84269,84270,84271,84272,84273,84274,84259,84260,84261,84262,84263,84264,84265,84266,84267,84268,84269,84270,84271,84272,84273,84274,84251,84252,84253,84254,84255,84256,84257,84258,84275_60_2.5_2.5",Skyguard Fortress(S),Clearance Great World Medium Town
62,1,{空域守卫的要塞}({小型}),1211_10,1006_2+1101_1+1051_100+1055_100+2100_100+8_8000,{通关} {大世界} {中型城镇},90,"84258,84257,84256,84255,84254,84253,84252,84251,84274,84273,84272,84271,84270,84269,84268,84267,84266,84265,84264,84263,84262,84261,84260,84259,84268,84269,84267,84270,84266,84271,84265,84272,84264,84273,84263,84274,84262,84261,84260,84259,84259,84260,84261,84262,84263,84264,84265,84266,84267,84268,84269,84270,84271,84272,84273,84274,84251,84252,84253,84254,84255,84256,84257,84258,84274,84273,84272,84271,84270,84269,84268,84267,84266,84265,84264,84263,84262,84261,84260,84259,84251,84252,84253,84254,84255,84256,84257,84258,84259,84260,84261,84262,84263,84264,84265,84266,84267,84268,84269,84270,84271,84272,84273,84274,84259,84260,84261,84262,84263,84264,84265,84266,84267,84268,84269,84270,84271,84272,84273,84274,84259,84260,84261,84262,84263,84264,84265,84266,84267,84268,84269,84270,84271,84272,84273,84274,84251,84252,84253,84254,84255,84256,84257,84258,84259,84260,84261,84262,84263,84264,84265,84266,84267,84268,84269,84270,84271,84272,84273,84274,84258,84257,84256,84255,84254,84253,84252,84251,84274,84273,84272,84271,84270,84269,84268,84267,84266,84265,84264,84263,84262,84261,84260,84259,84268,84269,84267,84270,84266,84271,84265,84272,84264,84273,84263,84274,84262,84261,84260,84259,84259,84260,84261,84262,84263,84264,84265,84266,84267,84268,84269,84270,84271,84272,84273,84274,84251,84252,84253,84254,84255,84256,84257,84258,84275_60_2.5_2.5",Skyguard Fortress(S),Clearance Great World Medium Town
63,1,{空域守卫的要塞}({小型}),1211_10,1006_2+1101_1+1051_100+1055_100+2100_100+8_8000,{通关} {大世界} {中型城镇},90,"84253,84257,84256,84258,84251,84252,84255,84254,84274,84259,84273,84260,84272,84261,84271,84262,84270,84263,84269,84264,84268,84265,84267,84266,84274,84259,84273,84260,84272,84261,84271,84262,84270,84263,84269,84264,84268,84265,84267,84266,84274,84259,84273,84260,84272,84261,84271,84262,84270,84263,84269,84264,84268,84265,84267,84266,84253,84257,84256,84258,84251,84252,84255,84254,84274,84259,84273,84260,84272,84261,84271,84262,84270,84263,84269,84264,84268,84265,84267,84266,84251,84252,84253,84254,84255,84256,84257,84258,84259,84260,84261,84262,84263,84264,84265,84266,84267,84268,84269,84270,84271,84272,84273,84274,84259,84260,84261,84262,84263,84264,84265,84266,84267,84268,84269,84270,84271,84272,84273,84274,84259,84260,84261,84262,84263,84264,84265,84266,84267,84268,84269,84270,84271,84272,84273,84274,84251,84252,84253,84254,84255,84256,84257,84258,84259,84260,84261,84262,84263,84264,84265,84266,84267,84268,84269,84270,84271,84272,84273,84274,84251,84252,84253,84254,84255,84256,84257,84258,84259,84260,84261,84262,84263,84264,84265,84266,84267,84268,84269,84270,84271,84272,84273,84274,84259,84260,84261,84262,84263,84264,84265,84266,84267,84268,84269,84270,84271,84272,84273,84274,84259,84260,84261,84262,84263,84264,84265,84266,84267,84268,84269,84270,84271,84272,84273,84274,84251,84252,84253,84254,84255,84256,84257,84258,84275_60_2.5_2.5",Skyguard Fortress(S),Clearance Great World Medium Town
64,1,{空域守卫的要塞}({小型}),1211_10,1006_2+1101_1+1051_100+1055_100+2100_100+8_8000,{通关} {大世界} {中型城镇},90,"84254,84255,84256,84257,84258,84251,84252,84253,84266,84267,84265,84268,84264,84269,84263,84270,84262,84271,84261,84260,84272,84259,84273,84274,84259,84260,84261,84262,84263,84264,84265,84266,84267,84268,84269,84270,84271,84272,84273,84274,84259,84260,84261,84262,84263,84264,84265,84266,84267,84268,84269,84270,84271,84272,84273,84274,84251,84252,84253,84254,84255,84256,84257,84258,84274,84273,84272,84271,84270,84269,84268,84267,84266,84265,84264,84263,84262,84261,84260,84259,84253,84257,84256,84258,84251,84252,84255,84254,84274,84259,84273,84260,84272,84261,84271,84262,84270,84263,84269,84264,84268,84265,84267,84266,84274,84259,84273,84260,84272,84261,84271,84262,84270,84263,84269,84264,84268,84265,84267,84266,84274,84259,84273,84260,84272,84261,84271,84262,84270,84263,84269,84264,84268,84265,84267,84266,84253,84257,84256,84258,84251,84252,84255,84254,84274,84259,84273,84260,84272,84261,84271,84262,84270,84263,84269,84264,84268,84265,84267,84266,84251,84252,84253,84254,84255,84256,84257,84258,84259,84260,84261,84262,84263,84264,84265,84266,84267,84268,84269,84270,84271,84272,84273,84274,84259,84260,84261,84262,84263,84264,84265,84266,84267,84268,84269,84270,84271,84272,84273,84274,84259,84260,84261,84262,84263,84264,84265,84266,84267,84268,84269,84270,84271,84272,84273,84274,84251,84252,84253,84254,84255,84256,84257,84258,84275_60_2.5_2.5",Skyguard Fortress(S),Clearance Great World Medium Town
65,1,{空域守卫的要塞}({小型}),1211_10,1006_2+1101_1+1051_100+1055_100+2100_100+8_8000,{通关} {大世界} {中型城镇},90,"84252,84254,84256,84258,84251,84253,84255,84257,84259,84261,84263,84265,84267,84269,84271,84273,84260,84262,84264,84266,84268,84270,84272,84274,84274,84272,84270,84268,84266,84264,84262,84260,84259,84261,84263,84265,84267,84269,84271,84273,84259,84260,84261,84262,84263,84264,84265,84266,84267,84268,84269,84270,84271,84272,84273,84274,84251,84252,84253,84254,84255,84256,84257,84258,84274,84273,84272,84271,84270,84269,84268,84267,84266,84265,84264,84263,84262,84261,84260,84259,84254,84255,84256,84257,84258,84251,84252,84253,84266,84267,84265,84268,84264,84269,84263,84270,84262,84271,84261,84260,84272,84259,84273,84274,84259,84260,84261,84262,84263,84264,84265,84266,84267,84268,84269,84270,84271,84272,84273,84274,84259,84260,84261,84262,84263,84264,84265,84266,84267,84268,84269,84270,84271,84272,84273,84274,84251,84252,84253,84254,84255,84256,84257,84258,84274,84273,84272,84271,84270,84269,84268,84267,84266,84265,84264,84263,84262,84261,84260,84259,84258,84257,84256,84255,84254,84253,84252,84251,84274,84273,84272,84271,84270,84269,84268,84267,84266,84265,84264,84263,84262,84261,84260,84259,84268,84269,84267,84270,84266,84271,84265,84272,84264,84273,84263,84274,84262,84261,84260,84259,84259,84260,84261,84262,84263,84264,84265,84266,84267,84268,84269,84270,84271,84272,84273,84274,84251,84252,84253,84254,84255,84256,84257,84258,84275_60_2.5_2.5",Skyguard Fortress(S),Clearance Great World Medium Town
66,2,{空域守卫的要塞}({中型}),1211_20,1006_3+1101_1+1051_150+1055_150+2100_150+8_12000,{通关}：{空域守卫的要塞}({小型}),90,"84276,84277,84278,84279,84280,84281,84282,84283,84284,84285,84286,84287,84288,84289,84290,84291,84292,84293,84294,84295,84296,84297,84298,84299,84284,84285,84286,84287,84288,84289,84290,84291,84292,84293,84294,84295,84296,84297,84298,84299,84284,84285,84286,84287,84288,84289,84290,84291,84292,84293,84294,84295,84296,84297,84298,84299,84276,84277,84278,84279,84280,84281,84282,84283,84284,84285,84286,84287,84288,84289,84290,84291,84292,84293,84294,84295,84296,84297,84298,84299,84278,84282,84281,84283,84276,84277,84280,84279,84299,84284,84298,84285,84297,84286,84296,84287,84295,84288,84294,84289,84293,84290,84292,84291,84299,84284,84298,84285,84297,84286,84296,84287,84295,84288,84294,84289,84293,84290,84292,84291,84299,84284,84298,84285,84297,84286,84296,84287,84295,84288,84294,84289,84293,84290,84292,84291,84278,84282,84281,84283,84276,84277,84280,84279,84299,84284,84298,84285,84297,84286,84296,84287,84295,84288,84294,84289,84293,84290,84292,84291,84276,84277,84278,84279,84280,84281,84282,84283,84284,84285,84286,84287,84288,84289,84290,84291,84292,84293,84294,84295,84296,84297,84298,84299,84284,84285,84286,84287,84288,84289,84290,84291,84292,84293,84294,84295,84296,84297,84298,84299,84284,84285,84286,84287,84288,84289,84290,84291,84292,84293,84294,84295,84296,84297,84298,84299,84276,84277,84278,84279,84280,84281,84282,84283,84300_65_2.9_2.9",Skyguard Fortress(M),Clearance：Skyguard Fortress(S)
