type,id,num,name,des,condition,need_num,reward,skip,name_en,des_en
3,143,96,{冒险},{野蛮人营地} {物资箱} x6200,143,6200,1_40+3_4+1105_8+11_4000,0,ADV,Barbarian Camp Supply Chest x6200
3,143,97,{冒险},{野蛮人营地} {物资箱} x6400,143,6400,1_40+3_4+1105_8+11_4000,0,ADV,Barbarian Camp Supply Chest x6400
3,143,98,{冒险},{野蛮人营地} {物资箱} x6600,143,6600,1_40+3_4+1105_8+11_4000,0,ADV,Barbarian Camp Supply Chest x6600
3,143,99,{冒险},{野蛮人营地} {物资箱} x6800,143,6800,1_40+3_4+1105_8+11_4000,0,ADV,Barbarian Camp Supply Chest x6800
3,143,100,{冒险},{野蛮人营地} {物资箱} x7000,143,7000,1_40+3_4+1105_8+11_4000,0,ADV,Barbarian Camp Supply Chest x7000
3,143,101,{冒险},{野蛮人营地} {物资箱} x7200,143,7200,1_40+3_4+1105_8+11_4000,0,ADV,Barbarian Camp Supply Chest x7200
3,143,102,{冒险},{野蛮人营地} {物资箱} x7400,143,7400,1_40+3_4+1105_8+11_4000,0,ADV,Barbarian Camp Supply Chest x7400
3,143,103,{冒险},{野蛮人营地} {物资箱} x7600,143,7600,1_40+3_4+1105_8+11_4000,0,ADV,Barbarian Camp Supply Chest x7600
3,143,104,{冒险},{野蛮人营地} {物资箱} x7800,143,7800,1_40+3_4+1105_8+11_4000,0,ADV,Barbarian Camp Supply Chest x7800
3,143,105,{冒险},{野蛮人营地} {物资箱} x8000,143,8000,1_40+3_4+1105_8+11_4000,0,ADV,Barbarian Camp Supply Chest x8000
3,143,106,{冒险},{野蛮人营地} {物资箱} x8200,143,8200,1_40+3_4+1105_8+11_4000,0,ADV,Barbarian Camp Supply Chest x8200
3,143,107,{冒险},{野蛮人营地} {物资箱} x8400,143,8400,1_40+3_4+1105_8+11_4000,0,ADV,Barbarian Camp Supply Chest x8400
3,143,108,{冒险},{野蛮人营地} {物资箱} x8600,143,8600,1_40+3_4+1105_8+11_4000,0,ADV,Barbarian Camp Supply Chest x8600
3,143,109,{冒险},{野蛮人营地} {物资箱} x8800,143,8800,1_40+3_4+1105_8+11_4000,0,ADV,Barbarian Camp Supply Chest x8800
3,143,110,{冒险},{野蛮人营地} {物资箱} x9000,143,9000,1_40+3_4+1105_8+11_4000,0,ADV,Barbarian Camp Supply Chest x9000
3,143,111,{冒险},{野蛮人营地} {物资箱} x9200,143,9200,1_40+3_4+1105_8+11_4000,0,ADV,Barbarian Camp Supply Chest x9200
3,143,112,{冒险},{野蛮人营地} {物资箱} x9400,143,9400,1_40+3_4+1105_8+11_4000,0,ADV,Barbarian Camp Supply Chest x9400
3,143,113,{冒险},{野蛮人营地} {物资箱} x9600,143,9600,1_40+3_4+1105_8+11_4000,0,ADV,Barbarian Camp Supply Chest x9600
3,143,114,{冒险},{野蛮人营地} {物资箱} x9800,143,9800,1_40+3_4+1105_8+11_4000,0,ADV,Barbarian Camp Supply Chest x9800
3,143,115,{冒险},{野蛮人营地} {物资箱} x10000,143,10000,1_40+3_4+1105_8+11_4000,0,ADV,Barbarian Camp Supply Chest x10000
3,143,116,{冒险},{野蛮人营地} {物资箱} x10200,143,10200,1_40+3_4+1105_8+11_4000,0,ADV,Barbarian Camp Supply Chest x10200
3,143,117,{冒险},{野蛮人营地} {物资箱} x10400,143,10400,1_40+3_4+1105_8+11_4000,0,ADV,Barbarian Camp Supply Chest x10400
3,143,118,{冒险},{野蛮人营地} {物资箱} x10600,143,10600,1_40+3_4+1105_8+11_4000,0,ADV,Barbarian Camp Supply Chest x10600
3,143,119,{冒险},{野蛮人营地} {物资箱} x10800,143,10800,1_40+3_4+1105_8+11_4000,0,ADV,Barbarian Camp Supply Chest x10800
3,143,120,{冒险},{野蛮人营地} {物资箱} x11000,143,11000,1_40+3_4+1105_8+11_4000,0,ADV,Barbarian Camp Supply Chest x11000
3,143,121,{冒险},{野蛮人营地} {物资箱} x11200,143,11200,1_40+3_4+1105_8+11_4000,0,ADV,Barbarian Camp Supply Chest x11200
3,143,122,{冒险},{野蛮人营地} {物资箱} x11400,143,11400,1_40+3_4+1105_8+11_4000,0,ADV,Barbarian Camp Supply Chest x11400
3,143,123,{冒险},{野蛮人营地} {物资箱} x11600,143,11600,1_40+3_4+1105_8+11_4000,0,ADV,Barbarian Camp Supply Chest x11600
3,143,124,{冒险},{野蛮人营地} {物资箱} x11800,143,11800,1_40+3_4+1105_8+11_4000,0,ADV,Barbarian Camp Supply Chest x11800
3,143,125,{冒险},{野蛮人营地} {物资箱} x12000,143,12000,1_40+3_4+1105_8+11_4000,0,ADV,Barbarian Camp Supply Chest x12000
3,143,126,{冒险},{野蛮人营地} {物资箱} x12200,143,12200,1_40+3_4+1105_8+11_4000,0,ADV,Barbarian Camp Supply Chest x12200
3,143,127,{冒险},{野蛮人营地} {物资箱} x12400,143,12400,1_40+3_4+1105_8+11_4000,0,ADV,Barbarian Camp Supply Chest x12400
3,143,128,{冒险},{野蛮人营地} {物资箱} x12600,143,12600,1_40+3_4+1105_8+11_4000,0,ADV,Barbarian Camp Supply Chest x12600
3,143,129,{冒险},{野蛮人营地} {物资箱} x12800,143,12800,1_40+3_4+1105_8+11_4000,0,ADV,Barbarian Camp Supply Chest x12800
3,143,130,{冒险},{野蛮人营地} {物资箱} x13000,143,13000,1_40+3_4+1105_8+11_4000,0,ADV,Barbarian Camp Supply Chest x13000
3,143,131,{冒险},{野蛮人营地} {物资箱} x13200,143,13200,1_40+3_4+1105_8+11_4000,0,ADV,Barbarian Camp Supply Chest x13200
3,143,132,{冒险},{野蛮人营地} {物资箱} x13400,143,13400,1_40+3_4+1105_8+11_4000,0,ADV,Barbarian Camp Supply Chest x13400
3,143,133,{冒险},{野蛮人营地} {物资箱} x13600,143,13600,1_40+3_4+1105_8+11_4000,0,ADV,Barbarian Camp Supply Chest x13600
3,143,134,{冒险},{野蛮人营地} {物资箱} x13800,143,13800,1_40+3_4+1105_8+11_4000,0,ADV,Barbarian Camp Supply Chest x13800
3,143,135,{冒险},{野蛮人营地} {物资箱} x14000,143,14000,1_40+3_4+1105_8+11_4000,0,ADV,Barbarian Camp Supply Chest x14000
3,143,136,{冒险},{野蛮人营地} {物资箱} x14200,143,14200,1_40+3_4+1105_8+11_4000,0,ADV,Barbarian Camp Supply Chest x14200
3,143,137,{冒险},{野蛮人营地} {物资箱} x14400,143,14400,1_40+3_4+1105_8+11_4000,0,ADV,Barbarian Camp Supply Chest x14400
3,143,138,{冒险},{野蛮人营地} {物资箱} x14600,143,14600,1_40+3_4+1105_8+11_4000,0,ADV,Barbarian Camp Supply Chest x14600
3,143,139,{冒险},{野蛮人营地} {物资箱} x14800,143,14800,1_40+3_4+1105_8+11_4000,0,ADV,Barbarian Camp Supply Chest x14800
3,143,140,{冒险},{野蛮人营地} {物资箱} x15000,143,15000,1_40+3_4+1105_8+11_4000,0,ADV,Barbarian Camp Supply Chest x15000
3,144,1,{生活点},{帮助} {浇水} x10,144,10,1_10+3_1+1105_2+11_1000,0,Life Points,Help Watering x10
3,144,2,{生活点},{帮助} {浇水} x20,144,20,1_10+3_1+1105_2+11_1000,0,Life Points,Help Watering x20
3,144,3,{生活点},{帮助} {浇水} x30,144,30,1_10+3_1+1105_2+11_1000,0,Life Points,Help Watering x30
3,144,4,{生活点},{帮助} {浇水} x40,144,40,1_10+3_1+1105_2+11_1000,0,Life Points,Help Watering x40
3,144,5,{生活点},{帮助} {浇水} x50,144,50,1_10+3_1+1105_2+11_1000,0,Life Points,Help Watering x50
3,144,6,{生活点},{帮助} {浇水} x60,144,60,1_10+3_1+1105_2+11_1000,0,Life Points,Help Watering x60
3,144,7,{生活点},{帮助} {浇水} x70,144,70,1_10+3_1+1105_2+11_1000,0,Life Points,Help Watering x70
3,144,8,{生活点},{帮助} {浇水} x80,144,80,1_10+3_1+1105_2+11_1000,0,Life Points,Help Watering x80
3,144,9,{生活点},{帮助} {浇水} x90,144,90,1_10+3_1+1105_2+11_1000,0,Life Points,Help Watering x90
3,144,10,{生活点},{帮助} {浇水} x100,144,100,1_10+3_1+1105_2+11_1000,0,Life Points,Help Watering x100
3,144,11,{生活点},{帮助} {浇水} x110,144,110,1_10+3_1+1105_2+11_1000,0,Life Points,Help Watering x110
3,144,12,{生活点},{帮助} {浇水} x120,144,120,1_10+3_1+1105_2+11_1000,0,Life Points,Help Watering x120
3,144,13,{生活点},{帮助} {浇水} x130,144,130,1_10+3_1+1105_2+11_1000,0,Life Points,Help Watering x130
3,144,14,{生活点},{帮助} {浇水} x140,144,140,1_10+3_1+1105_2+11_1000,0,Life Points,Help Watering x140
3,144,15,{生活点},{帮助} {浇水} x150,144,150,1_10+3_1+1105_2+11_1000,0,Life Points,Help Watering x150
3,144,16,{生活点},{帮助} {浇水} x160,144,160,1_10+3_1+1105_2+11_1000,0,Life Points,Help Watering x160
3,144,17,{生活点},{帮助} {浇水} x170,144,170,1_10+3_1+1105_2+11_1000,0,Life Points,Help Watering x170
3,144,18,{生活点},{帮助} {浇水} x180,144,180,1_10+3_1+1105_2+11_1000,0,Life Points,Help Watering x180
3,144,19,{生活点},{帮助} {浇水} x190,144,190,1_10+3_1+1105_2+11_1000,0,Life Points,Help Watering x190
3,144,20,{生活点},{帮助} {浇水} x200,144,200,1_10+3_1+1105_2+11_1000,0,Life Points,Help Watering x200
3,144,21,{生活点},{帮助} {浇水} x210,144,210,1_10+3_1+1105_2+11_1000,0,Life Points,Help Watering x210
3,144,22,{生活点},{帮助} {浇水} x220,144,220,1_10+3_1+1105_2+11_1000,0,Life Points,Help Watering x220
3,144,23,{生活点},{帮助} {浇水} x230,144,230,1_10+3_1+1105_2+11_1000,0,Life Points,Help Watering x230
3,144,24,{生活点},{帮助} {浇水} x240,144,240,1_10+3_1+1105_2+11_1000,0,Life Points,Help Watering x240
3,144,25,{生活点},{帮助} {浇水} x250,144,250,1_10+3_1+1105_2+11_1000,0,Life Points,Help Watering x250
3,144,26,{生活点},{帮助} {浇水} x275,144,275,1_20+3_2+1105_4+11_2000,0,Life Points,Help Watering x275
3,144,27,{生活点},{帮助} {浇水} x300,144,300,1_20+3_2+1105_4+11_2000,0,Life Points,Help Watering x300
3,144,28,{生活点},{帮助} {浇水} x325,144,325,1_20+3_2+1105_4+11_2000,0,Life Points,Help Watering x325
3,144,29,{生活点},{帮助} {浇水} x350,144,350,1_20+3_2+1105_4+11_2000,0,Life Points,Help Watering x350
3,144,30,{生活点},{帮助} {浇水} x375,144,375,1_20+3_2+1105_4+11_2000,0,Life Points,Help Watering x375
3,144,31,{生活点},{帮助} {浇水} x400,144,400,1_20+3_2+1105_4+11_2000,0,Life Points,Help Watering x400
3,144,32,{生活点},{帮助} {浇水} x425,144,425,1_20+3_2+1105_4+11_2000,0,Life Points,Help Watering x425
3,144,33,{生活点},{帮助} {浇水} x450,144,450,1_20+3_2+1105_4+11_2000,0,Life Points,Help Watering x450
3,144,34,{生活点},{帮助} {浇水} x475,144,475,1_20+3_2+1105_4+11_2000,0,Life Points,Help Watering x475
3,144,35,{生活点},{帮助} {浇水} x500,144,500,1_20+3_2+1105_4+11_2000,0,Life Points,Help Watering x500
3,144,36,{生活点},{帮助} {浇水} x525,144,525,1_20+3_2+1105_4+11_2000,0,Life Points,Help Watering x525
3,144,37,{生活点},{帮助} {浇水} x550,144,550,1_20+3_2+1105_4+11_2000,0,Life Points,Help Watering x550
3,144,38,{生活点},{帮助} {浇水} x575,144,575,1_20+3_2+1105_4+11_2000,0,Life Points,Help Watering x575
3,144,39,{生活点},{帮助} {浇水} x600,144,600,1_20+3_2+1105_4+11_2000,0,Life Points,Help Watering x600
3,144,40,{生活点},{帮助} {浇水} x625,144,625,1_20+3_2+1105_4+11_2000,0,Life Points,Help Watering x625
3,144,41,{生活点},{帮助} {浇水} x650,144,650,1_20+3_2+1105_4+11_2000,0,Life Points,Help Watering x650
3,144,42,{生活点},{帮助} {浇水} x675,144,675,1_20+3_2+1105_4+11_2000,0,Life Points,Help Watering x675
3,144,43,{生活点},{帮助} {浇水} x700,144,700,1_20+3_2+1105_4+11_2000,0,Life Points,Help Watering x700
3,144,44,{生活点},{帮助} {浇水} x725,144,725,1_20+3_2+1105_4+11_2000,0,Life Points,Help Watering x725
3,144,45,{生活点},{帮助} {浇水} x750,144,750,1_20+3_2+1105_4+11_2000,0,Life Points,Help Watering x750
3,144,46,{生活点},{帮助} {浇水} x775,144,775,1_20+3_2+1105_4+11_2000,0,Life Points,Help Watering x775
3,144,47,{生活点},{帮助} {浇水} x800,144,800,1_20+3_2+1105_4+11_2000,0,Life Points,Help Watering x800
3,144,48,{生活点},{帮助} {浇水} x825,144,825,1_20+3_2+1105_4+11_2000,0,Life Points,Help Watering x825
3,144,49,{生活点},{帮助} {浇水} x850,144,850,1_20+3_2+1105_4+11_2000,0,Life Points,Help Watering x850
3,144,50,{生活点},{帮助} {浇水} x875,144,875,1_20+3_2+1105_4+11_2000,0,Life Points,Help Watering x875
3,144,51,{生活点},{帮助} {浇水} x900,144,900,1_20+3_2+1105_4+11_2000,0,Life Points,Help Watering x900
3,144,52,{生活点},{帮助} {浇水} x925,144,925,1_20+3_2+1105_4+11_2000,0,Life Points,Help Watering x925
3,144,53,{生活点},{帮助} {浇水} x950,144,950,1_20+3_2+1105_4+11_2000,0,Life Points,Help Watering x950
3,144,54,{生活点},{帮助} {浇水} x975,144,975,1_20+3_2+1105_4+11_2000,0,Life Points,Help Watering x975
3,144,55,{生活点},{帮助} {浇水} x1000,144,1000,1_20+3_2+1105_4+11_2000,0,Life Points,Help Watering x1000
3,144,56,{生活点},{帮助} {浇水} x1050,144,1050,1_30+3_3+1105_6+11_3000,0,Life Points,Help Watering x1050
3,144,57,{生活点},{帮助} {浇水} x1100,144,1100,1_30+3_3+1105_6+11_3000,0,Life Points,Help Watering x1100
3,144,58,{生活点},{帮助} {浇水} x1150,144,1150,1_30+3_3+1105_6+11_3000,0,Life Points,Help Watering x1150
3,144,59,{生活点},{帮助} {浇水} x1200,144,1200,1_30+3_3+1105_6+11_3000,0,Life Points,Help Watering x1200
3,144,60,{生活点},{帮助} {浇水} x1250,144,1250,1_30+3_3+1105_6+11_3000,0,Life Points,Help Watering x1250
3,144,61,{生活点},{帮助} {浇水} x1300,144,1300,1_30+3_3+1105_6+11_3000,0,Life Points,Help Watering x1300
3,144,62,{生活点},{帮助} {浇水} x1350,144,1350,1_30+3_3+1105_6+11_3000,0,Life Points,Help Watering x1350
3,144,63,{生活点},{帮助} {浇水} x1400,144,1400,1_30+3_3+1105_6+11_3000,0,Life Points,Help Watering x1400
3,144,64,{生活点},{帮助} {浇水} x1450,144,1450,1_30+3_3+1105_6+11_3000,0,Life Points,Help Watering x1450
3,144,65,{生活点},{帮助} {浇水} x1500,144,1500,1_30+3_3+1105_6+11_3000,0,Life Points,Help Watering x1500
3,144,66,{生活点},{帮助} {浇水} x1550,144,1550,1_30+3_3+1105_6+11_3000,0,Life Points,Help Watering x1550
3,144,67,{生活点},{帮助} {浇水} x1600,144,1600,1_30+3_3+1105_6+11_3000,0,Life Points,Help Watering x1600
3,144,68,{生活点},{帮助} {浇水} x1650,144,1650,1_30+3_3+1105_6+11_3000,0,Life Points,Help Watering x1650
3,144,69,{生活点},{帮助} {浇水} x1700,144,1700,1_30+3_3+1105_6+11_3000,0,Life Points,Help Watering x1700
3,144,70,{生活点},{帮助} {浇水} x1750,144,1750,1_30+3_3+1105_6+11_3000,0,Life Points,Help Watering x1750
3,144,71,{生活点},{帮助} {浇水} x1800,144,1800,1_30+3_3+1105_6+11_3000,0,Life Points,Help Watering x1800
3,144,72,{生活点},{帮助} {浇水} x1850,144,1850,1_30+3_3+1105_6+11_3000,0,Life Points,Help Watering x1850
3,144,73,{生活点},{帮助} {浇水} x1900,144,1900,1_30+3_3+1105_6+11_3000,0,Life Points,Help Watering x1900
3,144,74,{生活点},{帮助} {浇水} x1950,144,1950,1_30+3_3+1105_6+11_3000,0,Life Points,Help Watering x1950
3,144,75,{生活点},{帮助} {浇水} x2000,144,2000,1_30+3_3+1105_6+11_3000,0,Life Points,Help Watering x2000
3,144,76,{生活点},{帮助} {浇水} x2050,144,2050,1_30+3_3+1105_6+11_3000,0,Life Points,Help Watering x2050
3,144,77,{生活点},{帮助} {浇水} x2100,144,2100,1_30+3_3+1105_6+11_3000,0,Life Points,Help Watering x2100
3,144,78,{生活点},{帮助} {浇水} x2150,144,2150,1_30+3_3+1105_6+11_3000,0,Life Points,Help Watering x2150
3,144,79,{生活点},{帮助} {浇水} x2200,144,2200,1_30+3_3+1105_6+11_3000,0,Life Points,Help Watering x2200
3,144,80,{生活点},{帮助} {浇水} x2250,144,2250,1_30+3_3+1105_6+11_3000,0,Life Points,Help Watering x2250
3,144,81,{生活点},{帮助} {浇水} x2300,144,2300,1_30+3_3+1105_6+11_3000,0,Life Points,Help Watering x2300
3,144,82,{生活点},{帮助} {浇水} x2350,144,2350,1_30+3_3+1105_6+11_3000,0,Life Points,Help Watering x2350
3,144,83,{生活点},{帮助} {浇水} x2400,144,2400,1_30+3_3+1105_6+11_3000,0,Life Points,Help Watering x2400
3,144,84,{生活点},{帮助} {浇水} x2450,144,2450,1_30+3_3+1105_6+11_3000,0,Life Points,Help Watering x2450
3,144,85,{生活点},{帮助} {浇水} x2500,144,2500,1_30+3_3+1105_6+11_3000,0,Life Points,Help Watering x2500
3,144,86,{生活点},{帮助} {浇水} x2550,144,2550,1_30+3_3+1105_6+11_3000,0,Life Points,Help Watering x2550
3,144,87,{生活点},{帮助} {浇水} x2600,144,2600,1_30+3_3+1105_6+11_3000,0,Life Points,Help Watering x2600
3,144,88,{生活点},{帮助} {浇水} x2650,144,2650,1_30+3_3+1105_6+11_3000,0,Life Points,Help Watering x2650
3,144,89,{生活点},{帮助} {浇水} x2700,144,2700,1_30+3_3+1105_6+11_3000,0,Life Points,Help Watering x2700
3,144,90,{生活点},{帮助} {浇水} x2750,144,2750,1_30+3_3+1105_6+11_3000,0,Life Points,Help Watering x2750
3,144,91,{生活点},{帮助} {浇水} x2800,144,2800,1_30+3_3+1105_6+11_3000,0,Life Points,Help Watering x2800
3,144,92,{生活点},{帮助} {浇水} x2850,144,2850,1_30+3_3+1105_6+11_3000,0,Life Points,Help Watering x2850
3,144,93,{生活点},{帮助} {浇水} x2900,144,2900,1_30+3_3+1105_6+11_3000,0,Life Points,Help Watering x2900
3,144,94,{生活点},{帮助} {浇水} x2950,144,2950,1_30+3_3+1105_6+11_3000,0,Life Points,Help Watering x2950
3,144,95,{生活点},{帮助} {浇水} x3000,144,3000,1_30+3_3+1105_6+11_3000,0,Life Points,Help Watering x3000
3,144,96,{生活点},{帮助} {浇水} x3100,144,3100,1_40+3_4+1105_8+11_4000,0,Life Points,Help Watering x3100
3,144,97,{生活点},{帮助} {浇水} x3200,144,3200,1_40+3_4+1105_8+11_4000,0,Life Points,Help Watering x3200
3,144,98,{生活点},{帮助} {浇水} x3300,144,3300,1_40+3_4+1105_8+11_4000,0,Life Points,Help Watering x3300
3,144,99,{生活点},{帮助} {浇水} x3400,144,3400,1_40+3_4+1105_8+11_4000,0,Life Points,Help Watering x3400
3,144,100,{生活点},{帮助} {浇水} x3500,144,3500,1_40+3_4+1105_8+11_4000,0,Life Points,Help Watering x3500
3,144,101,{生活点},{帮助} {浇水} x3600,144,3600,1_40+3_4+1105_8+11_4000,0,Life Points,Help Watering x3600
3,144,102,{生活点},{帮助} {浇水} x3700,144,3700,1_40+3_4+1105_8+11_4000,0,Life Points,Help Watering x3700
3,144,103,{生活点},{帮助} {浇水} x3800,144,3800,1_40+3_4+1105_8+11_4000,0,Life Points,Help Watering x3800
3,144,104,{生活点},{帮助} {浇水} x3900,144,3900,1_40+3_4+1105_8+11_4000,0,Life Points,Help Watering x3900
3,144,105,{生活点},{帮助} {浇水} x4000,144,4000,1_40+3_4+1105_8+11_4000,0,Life Points,Help Watering x4000
3,144,106,{生活点},{帮助} {浇水} x4100,144,4100,1_40+3_4+1105_8+11_4000,0,Life Points,Help Watering x4100
3,144,107,{生活点},{帮助} {浇水} x4200,144,4200,1_40+3_4+1105_8+11_4000,0,Life Points,Help Watering x4200
3,144,108,{生活点},{帮助} {浇水} x4300,144,4300,1_40+3_4+1105_8+11_4000,0,Life Points,Help Watering x4300
3,144,109,{生活点},{帮助} {浇水} x4400,144,4400,1_40+3_4+1105_8+11_4000,0,Life Points,Help Watering x4400
3,144,110,{生活点},{帮助} {浇水} x4500,144,4500,1_40+3_4+1105_8+11_4000,0,Life Points,Help Watering x4500
3,144,111,{生活点},{帮助} {浇水} x4600,144,4600,1_40+3_4+1105_8+11_4000,0,Life Points,Help Watering x4600
3,144,112,{生活点},{帮助} {浇水} x4700,144,4700,1_40+3_4+1105_8+11_4000,0,Life Points,Help Watering x4700
3,144,113,{生活点},{帮助} {浇水} x4800,144,4800,1_40+3_4+1105_8+11_4000,0,Life Points,Help Watering x4800
3,144,114,{生活点},{帮助} {浇水} x4900,144,4900,1_40+3_4+1105_8+11_4000,0,Life Points,Help Watering x4900
3,144,115,{生活点},{帮助} {浇水} x5000,144,5000,1_40+3_4+1105_8+11_4000,0,Life Points,Help Watering x5000
3,144,116,{生活点},{帮助} {浇水} x5100,144,5100,1_40+3_4+1105_8+11_4000,0,Life Points,Help Watering x5100
3,144,117,{生活点},{帮助} {浇水} x5200,144,5200,1_40+3_4+1105_8+11_4000,0,Life Points,Help Watering x5200
3,144,118,{生活点},{帮助} {浇水} x5300,144,5300,1_40+3_4+1105_8+11_4000,0,Life Points,Help Watering x5300
3,144,119,{生活点},{帮助} {浇水} x5400,144,5400,1_40+3_4+1105_8+11_4000,0,Life Points,Help Watering x5400
3,144,120,{生活点},{帮助} {浇水} x5500,144,5500,1_40+3_4+1105_8+11_4000,0,Life Points,Help Watering x5500
3,144,121,{生活点},{帮助} {浇水} x5600,144,5600,1_40+3_4+1105_8+11_4000,0,Life Points,Help Watering x5600
3,144,122,{生活点},{帮助} {浇水} x5700,144,5700,1_40+3_4+1105_8+11_4000,0,Life Points,Help Watering x5700
3,144,123,{生活点},{帮助} {浇水} x5800,144,5800,1_40+3_4+1105_8+11_4000,0,Life Points,Help Watering x5800
3,144,124,{生活点},{帮助} {浇水} x5900,144,5900,1_40+3_4+1105_8+11_4000,0,Life Points,Help Watering x5900
3,144,125,{生活点},{帮助} {浇水} x6000,144,6000,1_40+3_4+1105_8+11_4000,0,Life Points,Help Watering x6000
3,144,126,{生活点},{帮助} {浇水} x6100,144,6100,1_40+3_4+1105_8+11_4000,0,Life Points,Help Watering x6100
3,144,127,{生活点},{帮助} {浇水} x6200,144,6200,1_40+3_4+1105_8+11_4000,0,Life Points,Help Watering x6200
3,144,128,{生活点},{帮助} {浇水} x6300,144,6300,1_40+3_4+1105_8+11_4000,0,Life Points,Help Watering x6300
3,144,129,{生活点},{帮助} {浇水} x6400,144,6400,1_40+3_4+1105_8+11_4000,0,Life Points,Help Watering x6400
3,144,130,{生活点},{帮助} {浇水} x6500,144,6500,1_40+3_4+1105_8+11_4000,0,Life Points,Help Watering x6500
3,144,131,{生活点},{帮助} {浇水} x6600,144,6600,1_40+3_4+1105_8+11_4000,0,Life Points,Help Watering x6600
3,144,132,{生活点},{帮助} {浇水} x6700,144,6700,1_40+3_4+1105_8+11_4000,0,Life Points,Help Watering x6700
3,144,133,{生活点},{帮助} {浇水} x6800,144,6800,1_40+3_4+1105_8+11_4000,0,Life Points,Help Watering x6800
3,144,134,{生活点},{帮助} {浇水} x6900,144,6900,1_40+3_4+1105_8+11_4000,0,Life Points,Help Watering x6900
3,144,135,{生活点},{帮助} {浇水} x7000,144,7000,1_40+3_4+1105_8+11_4000,0,Life Points,Help Watering x7000
3,144,136,{生活点},{帮助} {浇水} x7100,144,7100,1_40+3_4+1105_8+11_4000,0,Life Points,Help Watering x7100
3,144,137,{生活点},{帮助} {浇水} x7200,144,7200,1_40+3_4+1105_8+11_4000,0,Life Points,Help Watering x7200
3,144,138,{生活点},{帮助} {浇水} x7300,144,7300,1_40+3_4+1105_8+11_4000,0,Life Points,Help Watering x7300
3,144,139,{生活点},{帮助} {浇水} x7400,144,7400,1_40+3_4+1105_8+11_4000,0,Life Points,Help Watering x7400
3,144,140,{生活点},{帮助} {浇水} x7500,144,7500,1_40+3_4+1105_8+11_4000,0,Life Points,Help Watering x7500
3,145,1,{生活点},{种植} {小麦} x4,145,4,1_10+3_1+1105_2+11_1000,0,Life Points,Planting Wheat x4
3,145,2,{生活点},{种植} {小麦} x8,145,8,1_10+3_1+1105_2+11_1000,0,Life Points,Planting Wheat x8
3,145,3,{生活点},{种植} {小麦} x12,145,12,1_10+3_1+1105_2+11_1000,0,Life Points,Planting Wheat x12
3,145,4,{生活点},{种植} {小麦} x16,145,16,1_10+3_1+1105_2+11_1000,0,Life Points,Planting Wheat x16
3,145,5,{生活点},{种植} {小麦} x20,145,20,1_10+3_1+1105_2+11_1000,0,Life Points,Planting Wheat x20
3,145,6,{生活点},{种植} {小麦} x24,145,24,1_10+3_1+1105_2+11_1000,0,Life Points,Planting Wheat x24
3,145,7,{生活点},{种植} {小麦} x28,145,28,1_10+3_1+1105_2+11_1000,0,Life Points,Planting Wheat x28
3,145,8,{生活点},{种植} {小麦} x32,145,32,1_10+3_1+1105_2+11_1000,0,Life Points,Planting Wheat x32
3,145,9,{生活点},{种植} {小麦} x36,145,36,1_10+3_1+1105_2+11_1000,0,Life Points,Planting Wheat x36
3,145,10,{生活点},{种植} {小麦} x40,145,40,1_10+3_1+1105_2+11_1000,0,Life Points,Planting Wheat x40
3,145,11,{生活点},{种植} {小麦} x44,145,44,1_10+3_1+1105_2+11_1000,0,Life Points,Planting Wheat x44
3,145,12,{生活点},{种植} {小麦} x48,145,48,1_10+3_1+1105_2+11_1000,0,Life Points,Planting Wheat x48
3,145,13,{生活点},{种植} {小麦} x52,145,52,1_10+3_1+1105_2+11_1000,0,Life Points,Planting Wheat x52
3,145,14,{生活点},{种植} {小麦} x56,145,56,1_10+3_1+1105_2+11_1000,0,Life Points,Planting Wheat x56
3,145,15,{生活点},{种植} {小麦} x60,145,60,1_10+3_1+1105_2+11_1000,0,Life Points,Planting Wheat x60
3,145,16,{生活点},{种植} {小麦} x64,145,64,1_10+3_1+1105_2+11_1000,0,Life Points,Planting Wheat x64
3,145,17,{生活点},{种植} {小麦} x68,145,68,1_10+3_1+1105_2+11_1000,0,Life Points,Planting Wheat x68
3,145,18,{生活点},{种植} {小麦} x72,145,72,1_10+3_1+1105_2+11_1000,0,Life Points,Planting Wheat x72
3,145,19,{生活点},{种植} {小麦} x76,145,76,1_10+3_1+1105_2+11_1000,0,Life Points,Planting Wheat x76
3,145,20,{生活点},{种植} {小麦} x80,145,80,1_10+3_1+1105_2+11_1000,0,Life Points,Planting Wheat x80
3,145,21,{生活点},{种植} {小麦} x84,145,84,1_10+3_1+1105_2+11_1000,0,Life Points,Planting Wheat x84
3,145,22,{生活点},{种植} {小麦} x88,145,88,1_10+3_1+1105_2+11_1000,0,Life Points,Planting Wheat x88
3,145,23,{生活点},{种植} {小麦} x92,145,92,1_10+3_1+1105_2+11_1000,0,Life Points,Planting Wheat x92
3,145,24,{生活点},{种植} {小麦} x96,145,96,1_10+3_1+1105_2+11_1000,0,Life Points,Planting Wheat x96
3,145,25,{生活点},{种植} {小麦} x100,145,100,1_10+3_1+1105_2+11_1000,0,Life Points,Planting Wheat x100
3,145,26,{生活点},{种植} {小麦} x110,145,110,1_20+3_2+1105_4+11_2000,0,Life Points,Planting Wheat x110
3,145,27,{生活点},{种植} {小麦} x120,145,120,1_20+3_2+1105_4+11_2000,0,Life Points,Planting Wheat x120
